5.6608,8.821733,2.506777,0
5.660773,8.821718,2.425631,0
5.6608,8.821733,2.344755,0
5.660773,8.821718,2.264145,0
5.660773,8.821718,2.18379,0
5.6608,8.821733,2.103682,0
5.660773,8.821718,2.023808,0
5.660773,8.821718,1.94416,0
5.660773,8.821718,1.864729,0
5.660773,8.821718,1.785505,0
5.660773,8.821718,1.706478,0
5.6608,8.821733,1.627638,0
5.6608,8.821733,1.548981,0
5.6608,8.821733,1.470491,0
5.6608,8.821733,1.392166,0
5.6608,8.821733,1.313992,0
5.6608,8.821733,1.23596,0
5.660773,8.821718,1.158066,0
5.6608,8.821733,1.080297,0
5.6608,8.821733,1.002644,0
5.6608,8.821733,0.9251003,0
5.6608,8.821733,0.8476582,0
5.660773,8.821718,0.7703075,0
5.660773,8.821718,0.6930408,0
5.660773,8.821718,0.6158466,0
5.6608,8.821733,0.5387211,0
5.6608,8.821733,0.4616528,0
5.660773,8.821718,0.384634,0
5.6608,8.821733,0.3076572,0
5.660773,8.821718,0.2307148,0
5.6608,8.821733,0.1537952,0
5.6608,8.821733,0.07689285,0
5.660773,8.821718,0,0
5.6608,8.821733,-0.07689476,0
5.6608,8.821733,-0.1537971,0
5.660773,8.821718,-0.2307148,0
5.6608,8.821733,-0.3076591,0
5.6608,8.821733,-0.3846378,0
5.6608,8.821733,-0.4616566,0
5.6608,8.821733,-0.538723,0
5.660773,8.821718,-0.6158485,0
5.6608,8.821733,-0.6930428,0
5.6608,8.821733,-0.7703075,0
5.660773,8.821718,-0.8476601,0
5.6608,8.821733,-0.9251022,0
5.6608,8.821733,-1.002647,0
5.6608,8.821733,-1.080299,0
5.6608,8.821733,-1.158068,0
5.6608,8.821733,-1.235964,0
5.6608,8.821733,-1.313995,0
5.6608,8.821733,-1.39217,0
5.434689,8.469422,-1.411766,0
5.20682,8.114277,-1.424761,0
4.996835,7.787023,-1.436735,0
4.802688,7.48453,-1.447805,0
4.622674,7.203994,-1.458071,0
4.455268,6.94305,-1.467619,0
4.29917,6.699811,-1.476521,0
4.153244,6.472404,-1.48484,0
4.016533,6.259336,-1.492638,0
3.888155,6.059292,-1.499958,0
3.766533,5.869742,-1.506502,0
3.651926,5.691108,-1.512665,0
3.613877,5.631855,-1.548536,0
5.682568,8.821781,2.509607,0
5.682568,8.821781,2.428366,0
5.682568,8.821781,2.347399,0
5.682568,8.821781,2.266699,0
5.682568,8.821781,2.186255,0
5.682568,8.821781,2.106054,0
5.682568,8.821781,2.026091,0
5.682568,8.821781,1.946352,0
5.682568,8.821781,1.866831,0
5.682568,8.821781,1.787519,0
5.682568,8.821781,1.708403,0
5.682568,8.821781,1.629477,0
5.682568,8.821781,1.550728,0
5.682568,8.821781,1.472151,0
5.682568,8.821781,1.393736,0
5.682568,8.821781,1.315474,0
5.682568,8.821781,1.237356,0
5.682568,8.821781,1.159372,0
5.682568,8.821781,1.081514,0
5.682568,8.821781,1.003775,0
5.682568,8.821781,0.9261436,0
5.682568,8.821781,0.8486156,0
5.682568,8.821781,0.7711773,0
5.682568,8.821781,0.693821,0
5.682568,8.821781,0.6165409,0
5.682568,8.821781,0.5393276,0
5.682568,8.821781,0.4621735,0
5.682568,8.821781,0.3850689,0
5.682568,8.821781,0.3080044,0
5.682568,8.821781,0.2309742,0
5.682568,8.821781,0.1539688,0
5.682568,8.821781,0.07698059,0
5.682568,8.821781,-1.907349E-06,0
5.682568,8.821781,-0.0769825,0
5.682568,8.821781,-0.1539707,0
5.682568,8.821781,-0.2309761,0
5.682568,8.821781,-0.3080063,0
5.682568,8.821781,-0.3850708,0
5.682568,8.821781,-0.4621754,0
5.682568,8.821781,-0.5393295,0
5.682568,8.821781,-0.6165428,0
5.682568,8.821781,-0.6938229,0
5.682568,8.821781,-0.7711773,0
5.682594,8.821796,-0.8486156,0
5.682568,8.821781,-0.9261456,0
5.682594,8.821796,-1.003778,0
5.682568,8.821781,-1.081518,0
5.682594,8.821796,-1.159376,0
5.682594,8.821796,-1.237358,0
5.682594,8.821796,-1.315477,0
5.682594,8.821796,-1.39374,0
5.449139,8.459364,-1.411676,0
5.22068,8.104662,-1.424673,0
5.010107,7.777852,-1.436651,0
4.815482,7.475725,-1.447725,0
4.634994,7.195486,-1.457993,0
4.467137,6.934922,-1.467543,0
4.31062,6.691941,-1.476446,0
4.164329,6.464822,-1.48477,0
4.027252,6.252041,-1.492567,0
3.898514,6.052148,-1.499872,0
3.776556,5.862833,-1.506414,0
3.661613,5.684432,-1.512577,0
3.627804,5.631939,-1.550293,0
5.704443,8.821819,2.512449,0
5.704443,8.821819,2.431114,0
5.704416,8.821805,2.350058,0
