8.600871,8.827899,2.947607,0
8.600871,8.827899,2.852186,0
8.600871,8.827899,2.75709,0
8.600871,8.827899,2.662304,0
8.600871,8.827899,2.56782,0
8.600871,8.827899,2.473623,0
8.600871,8.827899,2.379702,0
8.600871,8.827899,2.286047,0
8.600871,8.827899,2.192648,0
8.600871,8.827899,2.099493,0
8.600871,8.827899,2.006569,0
8.600871,8.827899,1.913866,0
8.600844,8.827884,1.821377,0
8.600871,8.827899,1.729086,0
8.600871,8.827899,1.636984,0
8.600871,8.827899,1.545063,0
8.600871,8.827899,1.45331,0
8.600844,8.827884,1.361717,0
8.600871,8.827899,1.270271,0
8.600871,8.827899,1.178965,0
8.600871,8.827899,1.087784,0
8.600871,8.827899,0.9967213,0
8.600844,8.827884,0.9057693,0
8.600871,8.827899,0.8149128,0
8.600871,8.827899,0.7241459,0
8.600871,8.827899,0.6334591,0
8.600871,8.827899,0.5428371,0
8.600871,8.827899,0.4522743,0
8.600871,8.827899,0.3617611,0
8.600871,8.827899,0.271286,0
8.600871,8.827899,0.1808414,0
8.600871,8.827899,0.09041405,0
8.600871,8.827899,-1.907349E-06,0
8.600871,8.827899,-0.09041786,0
8.600871,8.827899,-0.1808414,0
8.600871,8.827899,-0.2712879,0
8.600871,8.827899,-0.361763,0
8.600871,8.827899,-0.4522762,0
8.600871,8.827899,-0.5428371,0
8.600871,8.827899,-0.6334591,0
8.600871,8.827899,-0.7241478,0
8.600871,8.827899,-0.8149166,0
8.600871,8.827899,-0.9057713,0
8.600871,8.827899,-0.9967251,0
8.600871,8.827899,-1.087786,0
8.600842,8.827952,-1.178967,0
8.600842,8.827952,-1.270275,0
8.465755,8.689246,-1.34033,0
8.044463,8.256884,-1.359304,0
7.662574,7.864839,-1.376509,0
7.314653,7.507717,-1.392183,0
6.996325,7.181046,-1.406521,0
6.703588,6.880561,-1.419596,0
6.432222,6.602083,-1.431309,0
6.181496,6.344658,-1.442133,0
5.948976,6.106056,-1.452168,0
5.732851,5.884176,-1.461498,0
5.531351,5.67736,-1.470198,0
5.496272,5.641415,-1.520725,0
5.496272,5.641415,-1.580744,0
5.439455,5.583054,-1.623974,0
5.249261,5.387823,-1.624855,0
5.071345,5.205263,-1.625681,0
4.904606,5.03408,-1.626453,0
8.630994,8.827984,2.952652,0
8.630994,8.827984,2.857069,0
8.630994,8.827984,2.761808,0
8.630994,8.827984,2.666861,0
8.630994,8.827984,2.572214,0
8.630994,8.827984,2.477858,0
8.630994,8.827984,2.383776,0
8.630994,8.827984,2.289961,0
8.630994,8.827984,2.196402,0
8.630994,8.827984,2.103086,0
8.630994,8.827984,2.010004,0
8.630994,8.827984,1.917143,0
8.630994,8.827984,1.824493,0
8.630994,8.827984,1.732046,0
8.630994,8.827984,1.639788,0
8.630994,8.827984,1.547709,0
8.630994,8.827984,1.455799,0
8.630994,8.827984,1.364048,0
8.630994,8.827984,1.272444,0
8.630994,8.827984,1.180983,0
8.630994,8.827984,1.089647,0
8.630994,8.827984,0.9984283,0
8.630994,8.827984,0.90732,0
8.630994,8.827984,0.816309,0
8.630994,8.827984,0.7253857,0
8.630994,8.827984,0.6345425,0
8.630994,8.827984,0.543766,0
8.630994,8.827984,0.4530487,0
8.630994,8.827984,0.3623791,0
8.630994,8.827984,0.2717495,0
8.630994,8.827984,0.1811504,0
8.630994,8.827984,0.09057045,0
8.630994,8.827984,-1.907349E-06,0
8.630994,8.827984,-0.09057236,0
8.630994,8.827984,-0.1811523,0
8.630994,8.827984,-0.2717533,0
8.630994,8.827984,-0.3623829,0
8.630994,8.827984,-0.4530506,0
8.630994,8.827984,-0.5437679,0
8.630994,8.827984,-0.6345425,0
8.630994,8.827984,-0.7253876,0
8.630994,8.827984,-0.8163109,0
8.630994,8.827984,-0.9073219,0
8.630994,8.827984,-0.9984303,0
8.630994,8.827984,-1.089647,0
8.630994,8.827984,-1.180984,0
8.630994,8.827984,-1.272448,0
8.48092,8.674435,-1.340328,0
8.058889,8.242851,-1.359304,0
7.676268,7.85145,-1.376509,0
7.327724,7.494961,-1.392183,0
7.008858,7.168831,-1.406519,0
6.715427,6.868663,-1.419563,0
6.443606,6.590702,-1.431276,0
6.1924,6.333711,-1.442102,0
5.959509,6.095531,-1.452139,0
5.742988,5.874062,-1.46147,0
5.541146,5.667615,-1.470167,0
5.515635,5.641473,-1.523344,0
5.515608,5.641459,-1.583467,0
5.447896,5.572223,-1.623587,0
5.257442,5.377406,-1.624483,0
5.079321,5.195222,-1.62532,0
4.912349,5.024467,-1.626104,0
8.661226,8.828059,2.957724,0
8.661226,8.828059,2.861979,0
8.661226,8.828059,2.766554,0
8.661226,8.828059,2.671446,0
8.661226,8.828059,2.576635,0
8.661226,8.828059,2.482115,0
8.661226,8.828059,2.387873,0
8.661226,8.828059,2.293898,0
8.661226,8.828059,2.200176,0
8.661226,8.828059,2.106699,0
8.661226,8.828059,2.013456,0
8.661226,8.828059,1.920439,0
8.661226,8.828059,1.827627,0
8.661226,8.828059,1.735022,0
8.661226,8.828059,1.642607,0
8.661226,8.828059,1.550367,0
8.661226,8.828059,1.4583,0
8.661226,8.828059,1.366392,0
8.661226,8.828059,1.274632,0
8.661226,8.828059,1.18301,0
8.661226,8.828059,1.091516,0
8.661226,8.828059,1.000143,0
8.661226,8.828059,0.9088764,0
8.661226,8.828059,0.8177109,0
8.661226,8.828059,0.7266312,0
8.661226,8.828059,0.6356335,0
8.661226,8.828059,0.5446987,0
8.661226,8.828059,0.453825,0
8.661226,8.828059,0.3630047,0
8.661226,8.828059,0.2722187,0
8.661226,8.828059,0.1814613,0
8.661226,8.828059,0.09072685,0
8.661226,8.828059,-1.907349E-06,0
8.661226,8.828059,-0.09072685,0
8.661226,8.828059,-0.1814651,0
8.661226,8.828059,-0.2722187,0
8.661226,8.828059,-0.3630047,0
8.661226,8.828059,-0.4538288,0
8.661226,8.828059,-0.5447025,0
8.661226,8.828059,-0.6356335,0
8.661226,8.828059,-0.726635,0
8.661226,8.828059,-0.8177128,0
8.661226,8.828059,-0.9088802,0
8.661253,8.828074,-1.000147,0
